sw-eg30#sh mac address-table
          Mac Address Table
-------------------------------------------

Vlan    Mac Address       Type        Ports
----    -----------       --------    -----
 All    0100.0ccc.cccc    STATIC      CPU
 All    0100.0ccc.cccd    STATIC      CPU
 All    0180.c200.0000    STATIC      CPU
 All    0180.c200.0001    STATIC      CPU
 All    0180.c200.0002    STATIC      CPU
 All    0180.c200.0003    STATIC      CPU
 All    0180.c200.0004    STATIC      CPU
 All    0180.c200.0005    STATIC      CPU
 All    0180.c200.0006    STATIC      CPU
 All    0180.c200.0007    STATIC      CPU
 All    0180.c200.0008    STATIC      CPU
 All    0180.c200.0009    STATIC      CPU
 All    0180.c200.000a    STATIC      CPU
 All    0180.c200.000b    STATIC      CPU
 All    0180.c200.000c    STATIC      CPU
 All    0180.c200.000d    STATIC      CPU
 All    0180.c200.000e    STATIC      CPU
 All    0180.c200.000f    STATIC      CPU
 All    0180.c200.0010    STATIC      CPU
 All    ffff.ffff.ffff    STATIC      CPU
 314    a0b3.ccfa.4ba3    DYNAMIC     Gi0/2
 314    ac16.2d0a.fcc7    DYNAMIC     Gi0/2
 314    ac16.2d0a.fce4    DYNAMIC     Gi0/2
 314    ac16.2d12.1aef    DYNAMIC     Gi0/2
 314    f8d1.118d.da91    DYNAMIC     Gi0/1
 314    fcf5.284f.1999    DYNAMIC     Gi0/1
 314    fcf5.284f.1a8b    DYNAMIC     Gi0/1
 314    fcf5.284f.1abf    DYNAMIC     Gi0/1
 314    fcf5.284f.1b12    DYNAMIC     Gi0/1
 401    0008.205c.2518    DYNAMIC     Gi0/2
 510    0008.205c.2518    DYNAMIC     Gi0/2
 520    0008.205c.2518    DYNAMIC     Gi0/2
 901    0008.205c.2518    DYNAMIC     Gi0/2
 902    0008.205c.2518    DYNAMIC     Gi0/2
 911    0008.205c.2518    DYNAMIC     Gi0/2
 912    0008.205c.2518    DYNAMIC     Gi0/2
Total Mac Addresses for this criterion: 302
